clip_id,region,main_category,macro_category,subcategory,source_url,video_title,start_time,end_time,duration,file_path,reasoning_layer,aen_score
"DE_NW_MR_20260617_232251","Delhi","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw&t=30s","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1920","1945","25","dataset\Delhi\Environment\Nature_Wildlife\Monsoon_Rain\DE_NW_MR_20260617_232251.wav","AT",""
"DE_NW_MR_20260617_232308","Delhi","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw&t=30s","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1950","1975","25","dataset\Delhi\Environment\Nature_Wildlife\Monsoon_Rain\DE_NW_MR_20260617_232308.wav","AT",""
"DE_NW_MR_20260617_232322","Delhi","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw&t=30s","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","1980","2005","25","dataset\Delhi\Environment\Nature_Wildlife\Monsoon_Rain\DE_NW_MR_20260617_232322.wav","AT",""
"DE_NW_MR_20260617_232335","Delhi","Environment","Nature_Wildlife","Monsoon_Rain","https://www.youtube.com/watch?v=RbUSC4IkZnw&t=30s","Walking in Heavy Rain | Monsoon Rainy Season in India | The beauty of the Indian countryside | ASMR","2100","2125","25","dataset\Delhi\Environment\Nature_Wildlife\Monsoon_Rain\DE_NW_MR_20260617_232335.wav","AT",""
"DE_NW_R_20260617_232337","Delhi","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=C3rZPuyydKg","River Sound Effects","0","25","25","dataset\Delhi\Environment\Nature_Wildlife\Rivers\DE_NW_R_20260617_232337.wav","AT",""
"DE_NW_R_20260617_232340","Delhi","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=C3rZPuyydKg","River Sound Effects","30","55","25","dataset\Delhi\Environment\Nature_Wildlife\Rivers\DE_NW_R_20260617_232340.wav","AT",""
"DE_NW_R_20260617_232343","Delhi","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=C3rZPuyydKg","River Sound Effects","60","85","25","dataset\Delhi\Environment\Nature_Wildlife\Rivers\DE_NW_R_20260617_232343.wav","AT",""
"DE_NW_R_20260617_232346","Delhi","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=C3rZPuyydKg","River Sound Effects","90","115","25","dataset\Delhi\Environment\Nature_Wildlife\Rivers\DE_NW_R_20260617_232346.wav","AT",""
"DE_NW_R_20260617_232348","Delhi","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=C3rZPuyydKg","River Sound Effects","120","145","25","dataset\Delhi\Environment\Nature_Wildlife\Rivers\DE_NW_R_20260617_232348.wav","AT",""
"DE_NW_R_20260617_232351","Delhi","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=C3rZPuyydKg","River Sound Effects","150","175","25","dataset\Delhi\Environment\Nature_Wildlife\Rivers\DE_NW_R_20260617_232351.wav","AT",""
"DE_NW_R_20260617_232354","Delhi","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=C3rZPuyydKg","River Sound Effects","180","205","25","dataset\Delhi\Environment\Nature_Wildlife\Rivers\DE_NW_R_20260617_232354.wav","AT",""
"DE_NW_R_20260617_232357","Delhi","Environment","Nature_Wildlife","Rivers","https://www.youtube.com/watch?v=C3rZPuyydKg","River Sound Effects","210","235","25","dataset\Delhi\Environment\Nature_Wildlife\Rivers\DE_NW_R_20260617_232357.wav","AT",""
"DE_UI_A_20260617_232401","Delhi","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=B81Ktopoon0","Crazy Mumbai Tuk Tuk ride! Vlog Mumbai Auto Rickshaw","35","60","25","dataset\Delhi\Environment\Urban_Industrial\Autorickshaws\DE_UI_A_20260617_232401.wav","AT",""
"DE_UI_A_20260617_232405","Delhi","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=B81Ktopoon0","Crazy Mumbai Tuk Tuk ride! Vlog Mumbai Auto Rickshaw","65","90","25","dataset\Delhi\Environment\Urban_Industrial\Autorickshaws\DE_UI_A_20260617_232405.wav","AT",""
"DE_UI_A_20260617_232408","Delhi","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=B81Ktopoon0","Crazy Mumbai Tuk Tuk ride! Vlog Mumbai Auto Rickshaw","95","120","25","dataset\Delhi\Environment\Urban_Industrial\Autorickshaws\DE_UI_A_20260617_232408.wav","AT",""
"DE_UI_A_20260617_232412","Delhi","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=B81Ktopoon0","Crazy Mumbai Tuk Tuk ride! Vlog Mumbai Auto Rickshaw","125","150","25","dataset\Delhi\Environment\Urban_Industrial\Autorickshaws\DE_UI_A_20260617_232412.wav","AT",""
"DE_UI_A_20260617_232415","Delhi","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=B81Ktopoon0","Crazy Mumbai Tuk Tuk ride! Vlog Mumbai Auto Rickshaw","185","210","25","dataset\Delhi\Environment\Urban_Industrial\Autorickshaws\DE_UI_A_20260617_232415.wav","AT",""
"DE_UI_A_20260617_232417","Delhi","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=B81Ktopoon0","Crazy Mumbai Tuk Tuk ride! Vlog Mumbai Auto Rickshaw","215","240","25","dataset\Delhi\Environment\Urban_Industrial\Autorickshaws\DE_UI_A_20260617_232417.wav","AT",""
"DE_UI_A_20260617_232421","Delhi","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=B81Ktopoon0","Crazy Mumbai Tuk Tuk ride! Vlog Mumbai Auto Rickshaw","245","270","25","dataset\Delhi\Environment\Urban_Industrial\Autorickshaws\DE_UI_A_20260617_232421.wav","AT",""
"DE_UI_A_20260617_232424","Delhi","Environment","Urban_Industrial","Autorickshaws","https://www.youtube.com/watch?v=B81Ktopoon0","Crazy Mumbai Tuk Tuk ride! Vlog Mumbai Auto Rickshaw","275","300","25","dataset\Delhi\Environment\Urban_Industrial\Autorickshaws\DE_UI_A_20260617_232424.wav","AT",""
"DE_UI_T_20260617_232515","Delhi","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=Lzz-b3ZAArc","Night Train Journey Sounds : LHB + ALCOs - Mysore-Jaipur Express Special","0","25","25","dataset\Delhi\Environment\Urban_Industrial\Trains\DE_UI_T_20260617_232515.wav","AT",""
"DE_UI_T_20260617_232528","Delhi","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=Lzz-b3ZAArc","Night Train Journey Sounds : LHB + ALCOs - Mysore-Jaipur Express Special","30","55","25","dataset\Delhi\Environment\Urban_Industrial\Trains\DE_UI_T_20260617_232528.wav","AT",""
"DE_UI_T_20260617_232703","Delhi","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=Lzz-b3ZAArc","Night Train Journey Sounds : LHB + ALCOs - Mysore-Jaipur Express Special","60","85","25","dataset\Delhi\Environment\Urban_Industrial\Trains\DE_UI_T_20260617_232703.wav","AT",""
"DE_UI_T_20260617_232712","Delhi","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=Lzz-b3ZAArc","Night Train Journey Sounds : LHB + ALCOs - Mysore-Jaipur Express Special","90","115","25","dataset\Delhi\Environment\Urban_Industrial\Trains\DE_UI_T_20260617_232712.wav","AT",""
"DE_UI_T_20260617_232725","Delhi","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=Lzz-b3ZAArc","Night Train Journey Sounds : LHB + ALCOs - Mysore-Jaipur Express Special","120","145","25","dataset\Delhi\Environment\Urban_Industrial\Trains\DE_UI_T_20260617_232725.wav","AT",""
"DE_UI_T_20260617_232816","Delhi","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=Lzz-b3ZAArc","Night Train Journey Sounds : LHB + ALCOs - Mysore-Jaipur Express Special","150","175","25","dataset\Delhi\Environment\Urban_Industrial\Trains\DE_UI_T_20260617_232816.wav","AT",""
"DE_UI_T_20260617_232924","Delhi","Environment","Urban_Industrial","Trains","https://www.youtube.com/watch?v=Lzz-b3ZAArc","Night Train Journey Sounds : LHB + ALCOs - Mysore-Jaipur Express Special","210","235","25","dataset\Delhi\Environment\Urban_Industrial\Trains\DE_UI_T_20260617_232924.wav","AT",""
"DE_UI_C_20260617_232959","Delhi","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&t=7225s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","9030","9055","25","dataset\Delhi\Environment\Urban_Industrial\Construction\DE_UI_C_20260617_232959.wav","AT",""
"DE_UI_C_20260617_233036","Delhi","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&t=7225s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","9060","9085","25","dataset\Delhi\Environment\Urban_Industrial\Construction\DE_UI_C_20260617_233036.wav","AT",""
"DE_UI_C_20260617_233109","Delhi","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&t=7225s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","9090","9115","25","dataset\Delhi\Environment\Urban_Industrial\Construction\DE_UI_C_20260617_233109.wav","AT",""
"DE_UI_C_20260617_233145","Delhi","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&t=7225s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","9120","9145","25","dataset\Delhi\Environment\Urban_Industrial\Construction\DE_UI_C_20260617_233145.wav","AT",""
"DE_UI_C_20260617_233218","Delhi","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&t=7225s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","9150","9175","25","dataset\Delhi\Environment\Urban_Industrial\Construction\DE_UI_C_20260617_233218.wav","AT",""
"DE_UI_C_20260617_233252","Delhi","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&t=7225s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","9180","9205","25","dataset\Delhi\Environment\Urban_Industrial\Construction\DE_UI_C_20260617_233252.wav","AT",""
"DE_UI_C_20260617_233321","Delhi","Environment","Urban_Industrial","Construction","https://www.youtube.com/watch?v=UZ_RrLxMrEg&t=7225s","CONSTRUCTION SITE SOUND EFFECT/ AMBIENCE DRILLING JACKHAMMER METAL HAMMERING NOISE SOUNDSCAPE ASMR","9210","9235","25","dataset\Delhi\Environment\Urban_Industrial\Construction\DE_UI_C_20260617_233321.wav","AT",""
"DE_UI_M_20260617_233331","Delhi","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=Pt9z192Kck0","Rajouri Garden Market, New Delhi 🇮🇳 | Street Shopping & Busy Crowd (4K Walking Tour 2026)","120","145","25","dataset\Delhi\Environment\Urban_Industrial\Markets\DE_UI_M_20260617_233331.wav","AT",""
"DE_UI_M_20260617_233338","Delhi","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=Pt9z192Kck0","Rajouri Garden Market, New Delhi 🇮🇳 | Street Shopping & Busy Crowd (4K Walking Tour 2026)","150","175","25","dataset\Delhi\Environment\Urban_Industrial\Markets\DE_UI_M_20260617_233338.wav","AT",""
"DE_UI_M_20260617_233348","Delhi","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=Pt9z192Kck0","Rajouri Garden Market, New Delhi 🇮🇳 | Street Shopping & Busy Crowd (4K Walking Tour 2026)","180","205","25","dataset\Delhi\Environment\Urban_Industrial\Markets\DE_UI_M_20260617_233348.wav","AT",""
"DE_UI_M_20260617_233355","Delhi","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=Pt9z192Kck0","Rajouri Garden Market, New Delhi 🇮🇳 | Street Shopping & Busy Crowd (4K Walking Tour 2026)","210","235","25","dataset\Delhi\Environment\Urban_Industrial\Markets\DE_UI_M_20260617_233355.wav","AT",""
"DE_UI_M_20260617_233403","Delhi","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=Pt9z192Kck0","Rajouri Garden Market, New Delhi 🇮🇳 | Street Shopping & Busy Crowd (4K Walking Tour 2026)","240","265","25","dataset\Delhi\Environment\Urban_Industrial\Markets\DE_UI_M_20260617_233403.wav","AT",""
"DE_UI_M_20260617_233411","Delhi","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=Pt9z192Kck0","Rajouri Garden Market, New Delhi 🇮🇳 | Street Shopping & Busy Crowd (4K Walking Tour 2026)","270","295","25","dataset\Delhi\Environment\Urban_Industrial\Markets\DE_UI_M_20260617_233411.wav","AT",""
"DE_UI_M_20260617_233419","Delhi","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=Pt9z192Kck0","Rajouri Garden Market, New Delhi 🇮🇳 | Street Shopping & Busy Crowd (4K Walking Tour 2026)","300","325","25","dataset\Delhi\Environment\Urban_Industrial\Markets\DE_UI_M_20260617_233419.wav","AT",""
"DE_UI_M_20260617_233427","Delhi","Environment","Urban_Industrial","Markets","https://www.youtube.com/watch?v=Pt9z192Kck0","Rajouri Garden Market, New Delhi 🇮🇳 | Street Shopping & Busy Crowd (4K Walking Tour 2026)","330","355","25","dataset\Delhi\Environment\Urban_Industrial\Markets\DE_UI_M_20260617_233427.wav","AT",""
"DE_UI_F_20260617_233434","Delhi","Environment","Urban_Industrial","Factories","https://www.youtube.com/watch?v=2kVf_qNfblQ&t=304s","Real factory noise recording","600","625","25","dataset\Delhi\Environment\Urban_Industrial\Factories\DE_UI_F_20260617_233434.wav","AT",""
"DE_UI_F_20260617_233438","Delhi","Environment","Urban_Industrial","Factories","https://www.youtube.com/watch?v=2kVf_qNfblQ&t=304s","Real factory noise recording","630","655","25","dataset\Delhi\Environment\Urban_Industrial\Factories\DE_UI_F_20260617_233438.wav","AT",""
"DE_UI_F_20260617_233522","Delhi","Environment","Urban_Industrial","Factories","https://www.youtube.com/watch?v=2kVf_qNfblQ&t=304s","Real factory noise recording","660","685","25","dataset\Delhi\Environment\Urban_Industrial\Factories\DE_UI_F_20260617_233522.wav","AT",""
"DE_UI_F_20260617_233527","Delhi","Environment","Urban_Industrial","Factories","https://www.youtube.com/watch?v=2kVf_qNfblQ&t=304s","Real factory noise recording","690","715","25","dataset\Delhi\Environment\Urban_Industrial\Factories\DE_UI_F_20260617_233527.wav","AT",""
"DE_UI_F_20260617_233547","Delhi","Environment","Urban_Industrial","Factories","https://www.youtube.com/watch?v=2kVf_qNfblQ&t=304s","Real factory noise recording","720","745","25","dataset\Delhi\Environment\Urban_Industrial\Factories\DE_UI_F_20260617_233547.wav","AT",""
"DE_UI_F_20260617_233553","Delhi","Environment","Urban_Industrial","Factories","https://www.youtube.com/watch?v=2kVf_qNfblQ&t=304s","Real factory noise recording","750","775","25","dataset\Delhi\Environment\Urban_Industrial\Factories\DE_UI_F_20260617_233553.wav","AT",""
"DE_UI_F_20260617_233559","Delhi","Environment","Urban_Industrial","Factories","https://www.youtube.com/watch?v=2kVf_qNfblQ&t=304s","Real factory noise recording","780","805","25","dataset\Delhi\Environment\Urban_Industrial\Factories\DE_UI_F_20260617_233559.wav","AT",""
"DE_UI_F_20260617_233603","Delhi","Environment","Urban_Industrial","Factories","https://www.youtube.com/watch?v=2kVf_qNfblQ&t=304s","Real factory noise recording","810","835","25","dataset\Delhi\Environment\Urban_Industrial\Factories\DE_UI_F_20260617_233603.wav","AT",""
"DE_RFD_T_20260617_233610","Delhi","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=KT-RLAxvmNQ&t=690s","20180718 Evening Sandhya Aarti in Sri Dhama Mayapur.","900","925","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Temple\DE_RFD_T_20260617_233610.wav","PI",""
"DE_RFD_T_20260617_233616","Delhi","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=KT-RLAxvmNQ&t=690s","20180718 Evening Sandhya Aarti in Sri Dhama Mayapur.","930","955","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Temple\DE_RFD_T_20260617_233616.wav","PI",""
"DE_RFD_T_20260617_233623","Delhi","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=KT-RLAxvmNQ&t=690s","20180718 Evening Sandhya Aarti in Sri Dhama Mayapur.","960","985","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Temple\DE_RFD_T_20260617_233623.wav","PI",""
"DE_RFD_T_20260617_233629","Delhi","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=KT-RLAxvmNQ&t=690s","20180718 Evening Sandhya Aarti in Sri Dhama Mayapur.","990","1015","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Temple\DE_RFD_T_20260617_233629.wav","PI",""
"DE_RFD_T_20260617_233635","Delhi","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=KT-RLAxvmNQ&t=690s","20180718 Evening Sandhya Aarti in Sri Dhama Mayapur.","1020","1045","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Temple\DE_RFD_T_20260617_233635.wav","PI",""
"DE_RFD_T_20260617_233639","Delhi","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=KT-RLAxvmNQ&t=690s","20180718 Evening Sandhya Aarti in Sri Dhama Mayapur.","1050","1075","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Temple\DE_RFD_T_20260617_233639.wav","PI",""
"DE_RFD_T_20260617_233646","Delhi","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=KT-RLAxvmNQ&t=690s","20180718 Evening Sandhya Aarti in Sri Dhama Mayapur.","1080","1105","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Temple\DE_RFD_T_20260617_233646.wav","PI",""
"DE_RFD_T_20260617_233651","Delhi","Environment","Ritual_Festival_DailyLife","Temple","https://www.youtube.com/watch?v=KT-RLAxvmNQ&t=690s","20180718 Evening Sandhya Aarti in Sri Dhama Mayapur.","1110","1135","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Temple\DE_RFD_T_20260617_233651.wav","PI",""
"DE_RFD_M_20260617_233654","Delhi","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=H9O4YthkYdk","Azan from Jama Masjid in Delhi, India","0","25","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Mosque\DE_RFD_M_20260617_233654.wav","PI",""
"DE_RFD_M_20260617_233700","Delhi","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=H9O4YthkYdk","Azan from Jama Masjid in Delhi, India","60","85","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Mosque\DE_RFD_M_20260617_233700.wav","PI",""
"DE_RFD_M_20260617_233703","Delhi","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=H9O4YthkYdk","Azan from Jama Masjid in Delhi, India","90","115","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Mosque\DE_RFD_M_20260617_233703.wav","PI",""
"DE_RFD_M_20260617_233705","Delhi","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=H9O4YthkYdk","Azan from Jama Masjid in Delhi, India","120","145","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Mosque\DE_RFD_M_20260617_233705.wav","PI",""
"DE_RFD_M_20260617_233708","Delhi","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=H9O4YthkYdk","Azan from Jama Masjid in Delhi, India","150","175","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Mosque\DE_RFD_M_20260617_233708.wav","PI",""
"DE_RFD_M_20260617_233710","Delhi","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=H9O4YthkYdk","Azan from Jama Masjid in Delhi, India","180","205","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Mosque\DE_RFD_M_20260617_233710.wav","PI",""
"DE_RFD_M_20260617_233713","Delhi","Environment","Ritual_Festival_DailyLife","Mosque","https://www.youtube.com/watch?v=H9O4YthkYdk","Azan from Jama Masjid in Delhi, India","210","235","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Mosque\DE_RFD_M_20260617_233713.wav","PI",""
"DE_RFD_K_20260617_233747","Delhi","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=MN5dmzXgGdQ","[White Noise] Korean Home Cooking ASMR for Stress Relief | Relaxing Kitchen, Boiling Water Sounds","300","325","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Kitchen\DE_RFD_K_20260617_233747.wav","AT",""
"DE_RFD_K_20260617_233822","Delhi","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=MN5dmzXgGdQ","[White Noise] Korean Home Cooking ASMR for Stress Relief | Relaxing Kitchen, Boiling Water Sounds","330","355","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Kitchen\DE_RFD_K_20260617_233822.wav","AT",""
"DE_RFD_K_20260617_233858","Delhi","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=MN5dmzXgGdQ","[White Noise] Korean Home Cooking ASMR for Stress Relief | Relaxing Kitchen, Boiling Water Sounds","360","385","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Kitchen\DE_RFD_K_20260617_233858.wav","AT",""
"DE_RFD_K_20260617_233931","Delhi","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=MN5dmzXgGdQ","[White Noise] Korean Home Cooking ASMR for Stress Relief | Relaxing Kitchen, Boiling Water Sounds","390","415","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Kitchen\DE_RFD_K_20260617_233931.wav","AT",""
"DE_RFD_K_20260617_234006","Delhi","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=MN5dmzXgGdQ","[White Noise] Korean Home Cooking ASMR for Stress Relief | Relaxing Kitchen, Boiling Water Sounds","420","445","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Kitchen\DE_RFD_K_20260617_234006.wav","AT",""
"DE_RFD_K_20260617_234037","Delhi","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=MN5dmzXgGdQ","[White Noise] Korean Home Cooking ASMR for Stress Relief | Relaxing Kitchen, Boiling Water Sounds","450","475","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Kitchen\DE_RFD_K_20260617_234037.wav","AT",""
"DE_RFD_K_20260617_234107","Delhi","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=MN5dmzXgGdQ","[White Noise] Korean Home Cooking ASMR for Stress Relief | Relaxing Kitchen, Boiling Water Sounds","480","505","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Kitchen\DE_RFD_K_20260617_234107.wav","AT",""
"DE_RFD_K_20260617_234140","Delhi","Environment","Ritual_Festival_DailyLife","Kitchen","https://www.youtube.com/watch?v=MN5dmzXgGdQ","[White Noise] Korean Home Cooking ASMR for Stress Relief | Relaxing Kitchen, Boiling Water Sounds","510","535","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Kitchen\DE_RFD_K_20260617_234140.wav","AT",""
"DE_RFD_F_20260617_234142","Delhi","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/watch?v=oGd6aeTxGbU","Sprinkler Water Spraying Sound Effect","0","25","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Farming\DE_RFD_F_20260617_234142.wav","AT",""
"DE_RFD_F_20260617_234144","Delhi","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/watch?v=567VvwABfjw","The relaxing sounds of irrigation on the farm.","0","25","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Farming\DE_RFD_F_20260617_234144.wav","AT",""
"DE_RFD_F_20260617_234146","Delhi","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/watch?v=567VvwABfjw","The relaxing sounds of irrigation on the farm.","30","55","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Farming\DE_RFD_F_20260617_234146.wav","AT",""
"DE_RFD_F_20260617_234148","Delhi","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/bwLtxazqfHk","Harrowing Sound Effect | Agriculture machinery #shorts #agrifuture #machines #smartagriculture","0","25","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Farming\DE_RFD_F_20260617_234148.wav","AT",""
"DE_RFD_F_20260617_234151","Delhi","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/watch?v=kCJV20KkS0g","Watering Outdoor Plants | HQ Sound Effect","11","36","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Farming\DE_RFD_F_20260617_234151.wav","AT",""
"DE_RFD_F_20260617_234153","Delhi","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/RIQiqXy7H3A","Sound Of Crisp Bamboo Shoot Cutting #satisfying #amazing #farming #bamboo #viral #short #farmlife","0","25","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Farming\DE_RFD_F_20260617_234153.wav","AT",""
"DE_RFD_F_20260617_234156","Delhi","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/shorts/dzNJWvieoeY","Satisfying Coriander Leaf Cutting Sound | ASMR Farming Vibes 🌿✂️","0","13","13","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Farming\DE_RFD_F_20260617_234156.wav","AT",""
"DE_RFD_F_20260617_234158","Delhi","Environment","Ritual_Festival_DailyLife","Farming","https://www.youtube.com/watch?v=qdoxqOpAHbA","Grain Sieve Machine Sound | Agricultural Sorting Audio","0","18","18","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Farming\DE_RFD_F_20260617_234158.wav","AT",""
"DE_RFD_DC_20260617_234205","Delhi","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=sosTKsJvf10","Diwali Night 2025 LIVE 🔥 | Real Fireworks Celebration | Festival of Lights","1800","1825","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\DE_RFD_DC_20260617_234205.wav","PI",""
"DE_RFD_DC_20260617_234214","Delhi","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=sosTKsJvf10","Diwali Night 2025 LIVE 🔥 | Real Fireworks Celebration | Festival of Lights","1830","1855","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\DE_RFD_DC_20260617_234214.wav","PI",""
"DE_RFD_DC_20260617_234220","Delhi","Environment","Ritual_Festival_DailyLife","Diwali_Crowds","https://www.youtube.com/watch?v=sosTKsJvf10","Diwali Night 2025 LIVE 🔥 | Real Fireworks Celebration | Festival of Lights","1860","1885","25","dataset\Delhi\Environment\Ritual_Festival_DailyLife\Diwali_Crowds\DE_RFD_DC_20260617_234220.wav","PI",""
